"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM","GENES"
"fnu00270",15,"Up",0.474645373708577,0.626103433066312,0.000328561947314439,0.00141879022703962,"Cysteine and methionine metabolism","cds-C4N14_04180;cds-C4N14_05175;cds-C4N14_09115;cds-C4N14_07095;cds-C4N14_06885;cds-C4N14_06625;cds-C4N14_06380;cds-C4N14_06275;cds-C4N14_06030;cds-C4N14_10490;cds-C4N14_10495;cds-C4N14_10525;cds-C4N14_00370;cds-C4N14_01300;cds-C4N14_01305"
"fnu00910",4,"Down",0.48593540119594,0.626103433066312,0.638821113333717,0.713976538431802,"Nitrogen metabolism","cds-C4N14_04880;cds-C4N14_09785;cds-C4N14_08920;cds-C4N14_08805"
"fnu00280",4,"Up",0.488463874526265,0.626103433066312,0.176740789886778,0.243338768684695,"Valine, leucine and isoleucine degradation","cds-C4N14_09955;cds-C4N14_09750;cds-C4N14_08295;cds-C4N14_00210"
"fnu00720",11,"Down",0.491880760732976,0.626103433066312,0.0474333004921349,0.077692474944014,"Other carbon fixation pathways","cds-C4N14_10115;cds-C4N14_10110;cds-C4N14_09750;cds-C4N14_08525;cds-C4N14_08240;cds-C4N14_06270;cds-C4N14_06265;cds-C4N14_06260;cds-C4N14_10535;cds-C4N14_10865;cds-C4N14_02080"
"fnu00220",5,"Up",0.493645078374614,0.626103433066312,0.164638317955457,0.230009414790712,"Arginine biosynthesis","cds-C4N14_10070;cds-C4N14_10065;cds-C4N14_09785;cds-C4N14_06380;cds-C4N14_10420"
"fnu00330",5,"Down",0.499164643504824,0.626103433066312,0.153045887050181,0.2202933222692,"Arginine and proline metabolism","cds-C4N14_09955;cds-C4N14_09725;cds-C4N14_08445;cds-C4N14_06875;cds-C4N14_06380"
"fnu00770",6,"Up",0.500055107891345,0.626103433066312,0.0421077736997096,0.0727316091176803,"Pantothenate and CoA biosynthesis","cds-C4N14_04160;cds-C4N14_09955;cds-C4N14_08670;cds-C4N14_08400;cds-C4N14_10145;cds-C4N14_03415"
"fnu01250",27,"Down",0.50088274645305,0.626103433066312,3.20150642967353e-05,0.000253452592349154,"Biosynthesis of nucleotide sugars","cds-C4N14_04460;cds-C4N14_05230;cds-C4N14_05280;cds-C4N14_09965;cds-C4N14_09720;cds-C4N14_09430;cds-C4N14_08185;cds-C4N14_07905;cds-C4N14_07900;cds-C4N14_07655;cds-C4N14_07525;cds-C4N14_06300;cds-C4N14_06010;cds-C4N14_05800;cds-C4N14_05615;cds-C4N14_10695;cds-C4N14_00125;cds-C4N14_00890;cds-C4N14_00950;cds-C4N14_01020;cds-C4N14_01040;cds-C4N14_01500;cds-C4N14_03065;cds-C4N14_01950;cds-C4N14_02205;cds-C4N14_02210;cds-C4N14_02215"
"fnu00625",2,"Down",0.516465987899623,0.637198296759276,1,1,"Chloroalkane and chloroalkene degradation","cds-C4N14_04880;cds-C4N14_09955"
"fnu00643",2,"Down",0.551160332510317,0.671285020365129,1,1,"Styrene degradation","cds-C4N14_04390;cds-C4N14_04395"
"fnu00760",9,"Down",0.566622882024174,0.681381946737931,0.361448089921713,0.45783424723417,"Nicotinate and nicotinamide metabolism","cds-C4N14_02390;cds-C4N14_02395;cds-C4N14_02400;cds-C4N14_04695;cds-C4N14_05140;cds-C4N14_10005;cds-C4N14_06485;cds-C4N14_06200;cds-C4N14_06120"
"fnu00310",12,"Down",0.585514709459166,0.695298717482759,0.000386926852850074,0.00153158545919821,"Lysine degradation","cds-C4N14_04720;cds-C4N14_04725;cds-C4N14_09955;cds-C4N14_09750;cds-C4N14_03785;cds-C4N14_03780;cds-C4N14_03755;cds-C4N14_03750;cds-C4N14_03735;cds-C4N14_03730;cds-C4N14_03725;cds-C4N14_03720"
"fnu00564",16,"Down",0.66874023469849,0.784324966621686,3.66534120277012e-05,0.000267851857125509,"Glycerophospholipid metabolism","cds-C4N14_02770;cds-C4N14_02775;cds-C4N14_02780;cds-C4N14_04295;cds-C4N14_05135;cds-C4N14_09555;cds-C4N14_07640;cds-C4N14_07560;cds-C4N14_07220;cds-C4N14_05580;cds-C4N14_05575;cds-C4N14_05475;cds-C4N14_01065;cds-C4N14_03615;cds-C4N14_03535;cds-C4N14_03425"
"fnu00920",5,"Down",0.696964920177063,0.807459358741719,0.696318427713181,0.769188960845956,"Sulfur metabolism","cds-C4N14_07115;cds-C4N14_06885;cds-C4N14_06710;cds-C4N14_06030;cds-C4N14_01300"
"fnu00020",3,"Up",0.719774913662632,0.814535957940531,0.705161218638518,0.770003629547807,"Citrate cycle (TCA cycle)","cds-C4N14_06555;cds-C4N14_06270;cds-C4N14_10535"
"fnu00430",5,"Up",0.720221268073733,0.814535957940531,0.234380911866219,0.313608262356209,"Taurine and hypotaurine metabolism","cds-C4N14_09785;cds-C4N14_07790;cds-C4N14_07470;cds-C4N14_06265;cds-C4N14_06260"
"fnu00500",12,"Down",0.729309216891702,0.815110301231903,0.0079042421983044,0.0153245512007942,"Starch and sucrose metabolism","cds-C4N14_09430;cds-C4N14_08225;cds-C4N14_07910;cds-C4N14_07905;cds-C4N14_07900;cds-C4N14_07895;cds-C4N14_07890;cds-C4N14_07885;cds-C4N14_07595;cds-C4N14_06300;cds-C4N14_05800;cds-C4N14_01950"
"fnu03060",14,"Down",0.769881409590763,0.850450394315378,0.00317374202891074,0.00757723903022288,"Protein export","cds-C4N14_02370;cds-C4N14_02675;cds-C4N14_05250;cds-C4N14_09550;cds-C4N14_08725;cds-C4N14_08720;cds-C4N14_06785;cds-C4N14_05425;cds-C4N14_10405;cds-C4N14_00220;cds-C4N14_00225;cds-C4N14_00680;cds-C4N14_01180;cds-C4N14_01890"
